uid248	42,41,45,37,38,36,93,39,0,1,32,33,92,14,22,87,55,51,96,44,47,46,79,80,43,86,34,94,69,68,8,9,70,95,48,11,59,12,10,17,66,64,65,67,60,61,75,74,76,77,29,40,31,30,28,19,25,27,24,26,63,15,71,53,3,7,81,83,82,84,85,88,21,56,89,58,13,18,20,57
uid249	41,34,80,86,93,88,89,56,58,1,32,33,79,43
uid250	44,47,46,45,37,38,36,93,39,22,87,55,96,19,1,0,32,33,92,14,41,79,80,2,86,43,94,6,69,68,9,8,70,51,21,49,95,48,59,11,12,10,17,66,65,64,67,60,61,75,74,76,77,29,40,31,30,28,24,26,25,27,63,3,81,82,83,85,84,34,88,56,89,58,20,18,57,13
uid251	22,87,55,51,96,44,47,46,42,45,37,38,36,93,39,1,32,33,92,14,29,35,4,15,81,71,53,3,78,85,7,83,82,84,80,62,91,73,72,41,79,2,86,43,34,18,57,59,11,10,17,12,88,21,56,6,66,65,67,64,60,61,75,74,76,77,40,30,31,19,63,26,94,49,95
uid252	44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,22,87,55,51,96,94,6,80,79,69,68,8,9,70,21,48,95,11,59,12,10,17,66,64,65,67,74,76,60,29,40,31,30,63,26,24,19,15,81,52,71,53,3,78,85,7,82,83,84,2,86,43,34,88,89,56,58,18,20,57
uid253	41,45,37,38,36,93,39,1,0,32,33,92,14,22,87,51,96,94,6,80,79,69,8,9,48,95,59,11,12,10,55,64,17,67,61,75,74,76,60,29,40,15,30,31,19,28,26,24,25,63,81,71,3,78,85,7,82,83,84,86,2,43,34,16,58,88,56,21,89,20,18,57,13,52,5
uid254	22,87,55,51,47,42,41,45,37,38,36,93,1,32,33,92,14,29,4,82,80,85,81,15,71,53,52,3,7,83,84,78,62,91,79,86,2,43,34,58,16,88,56,21,89,20,18,57,5,13,11,59,12,10,17,66,65,67,60,61,75,74,76,77,64,40,24,27,63,26,19,94,69,68,8,70,49,48,95
uid255	93,4,51,29,44,47,46,42,41,45,37,38,36,39,11,10,1,0,33,92,14,15,81,71,3,78,85,7,82,83,84,80,22,87,55,90,73,79,86,2,43,34,16,58,88,21,56,89,20,18,57,59,12,17,94,6,69,68,66,67,64,60,61,75,74,76,77,40,19,30,24,26,27,63,49,95,35
uid256	42,45,37,38,36,93,39,1,32,33,92,14,47,46,11,59,12,10,17,55,66,65,67,64,60,61,75,74,76,77,29,40,31,30,19,28,24,26,25,27,63,3,82,83,85,84,78,81,41,79,80,2,86,43,22,87,51,96,34,21,88,56,89,58,20,57,13,18,94,6,69,68,8,9,70,23,49,48,95
uid257	41
uid258	44,47,46,37,38,36,93,39,42,41,45,1,0,32,33,92,14,22,87,55,51,96,94,6,80,79,68,69,8,70,21,49,95,11,59,10,12,17,60,66,65,67,61,75,74,76,64,29,40,31,19,81,82,83,85,84,78,63,26,24,25,3,71,7,43,86,34,88,89,56,58,57
uid259	44,47,46,42,45,37,38,36,93,39,1,0,32,33,92,14,22,87,55,51,96,94,6,80,68,69,8,70,49,48,95,11,59,12,10,17,66,65,67,64,60,61,75,74,76,77,29,40,30,31,28,19,26,24,25,27,63,15,52,3,85,7,81,82,83,84,78,41,79,2,86,43,34,88,56,21,89,58,13,18,20,57,16,5
uid260	44,47,46,37,38,36,93,39,41,45,1,32,33,92,14,22,87,55,51,96,49,95,48,59,12,11,10,17,66,61,74,76,77,67,64,60,79,80,2,43,86,29,40,31,25,63,26,24,19,3,78,7,81,82,85,83,84,34,88,89,56,21,58,18,20,57,16,94,6,69,68,9
uid261	44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,29,35,4,3,85,71,82,83,84,78,80,81,22,87,55,51,96,57,21,62,79,2,86,43,56,88,89,58,20,18,11,59,12,10,17,66,65,67,60,76,74,64,40,31,30,28,19,25,27,63,6,69,68,8,48,95
uid262	44,47,46,45,37,38,36,93,39,1,0,32,33,92,14,22,87,55,94,80,79,69,68,9,49,48,95,59,11,12,10,17,64,66,67,60,61,75,74,76,40,31,28,19,24,26,27,63,29,3,81,82,83,85,84,78,41,2,86,43,34,21,88,56,89,58,57,13,18,20
uid263	22,87,55,51,96,44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,29,15,81,3,82,83,85,84,78,80,62,73,54,72,79,2,86,43,34,88,56,89,58,20,18,57,21,13,12,11,10,17,66,64,67,74,60,76,40,30,31,28,19,24,26,63,94,6,69,68,9,48,95
uid264	41,34,80,86,93,48,95,1,0,32,33,62,91,73,92,14
uid265	41,79,80,86,2,43,34,93,16,58,88,56,21,89,87,20,18,57,13,5,94,6,69,68,8,9,95,11,12,10,17,66,65,67,60,61
uid266	37,38,36,93,39,45,1,0,32,33,92,14,44,47,46,41,79,80,2,86,43,34,88,56,89,21,58,11,12,10,17,55,66,64,65,67,60,61,74,76,77,75,87,20,18,57,29,40,31,30,28,19,15,81,52,71,53,3,78,7,82,83,85,84,25,27,24,26,63,22,51,96,5,94,6,69,68,8,9,70,49,48,95
uid267	42,45,37,38,36,93,39,1,33,92,14,22,87,55,51,96,44,47,46,41,79,80,2,86,43,34,88,56,21,89,58,48,95,11,12,10,17,66,65,67,60,61,75,74,76,77,64,20,57,18,29,40,31,30,28,19,82,85,81,26,27,25,63,15,52,71,3,7,83,84,78,5,94,6,69,68,9,70,23,49
uid268	47,46,42,45,22,87,55,51,96,92,14,0,1,32,33,93,49,69,68,70,21,48,95,59,11,12,10,17,66,67,60,61,75,74,76,64,29,40,30,19,24,26,25,27,52,3,63,82,85,83,84,78,80,81,41,79,2,86,43,34,88,56,89,58,18,57,94,6,8
uid269	41,79,80,2,86,43,34,93,21,88,56,89,58,87,50,57,13,18,20,6,69,68,8,70,51,23,49,48,95
uid270	87,55,22,51,96,44,47,46,42,45,37,38,36,93,39,29,30,63,1,32,33,92,14,35,4,15,81,71,53,52,3,78,85,7,82,83,84,80,62,54,41,79,86,43,34,16,58,88,56,21,89,20,18,57,5,11,59,12,10,66,67,17,60,61,75,74,76,77,64,40,26,24,27,19,94,6,69,68,9,95
uid271	41,79,86,34,80,93,88,56,87,57,21,94,6,68,8,9,69,70,51,48,95,43,89,58,1,0,32,33,62,90,73,54,72
uid272	41,34,86,80,93,79,43,48,95
uid273	87,55,22,44,47,46,37,38,36,93,39,42,45,15,29,66,1,0,32,33,92,14,35,4,52,3,78,71,85,7,81,82,83,84,80,62,54,72,41,79,2,86,43,88,89,56,21,58,18,20,57,59,12,11,10,17,68,70,51,67,64,60,61,75,74,76,77,40,31,30,28,19,24,26,25,27,63,94,69,8,49,95
uid274	44,47,46,42,41,45,37,38,36,93,39,20,18,57,21,88,1,32,33,92,14,87,55,22,96,94,6,80,79,69,68,8,70,51,23,49,95,48,59,11,10,12,17,66,65,64,67,60,61,75,74,76,77,2,29,40,30,19,26,24,25,27,63,15,81,71,53,52,3,78,82,83,85,84,86,43,34,16,58,56,89,13,5
uid275	48,95
uid276	58,88,56,89,21,13,18,57,87,41,34,86,80,59,11,10,55,66,65,67,17,64,2,79,43
uid277	44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,22,87,55,51,96,94,6,80,79,69,68,8,9,70,23,21,49,95,59,11,12,10,17,66,64,65,67,74,76,60,61,75,29,40,30,31,28,19,24,26,25,27,63,15,81,52,71,53,3,78,7,82,85,83,84,86,2,43,34,16,58,88,56,89,20,18,57,13
uid278	55,22,87,42,36,29,93,15,3,81,82,84,85,41,79,80,2,86,43,34,16,58,88,56,21,89,18,57,50,5,59,11,66,67,17,60,61,74,76,40,19,63,94,6,69,68,70,51,49,95
uid279	88,56,89,21,58,93,57,87,6,9,48,95,41,34,86,80,43,79
uid280	22,87,55,51,96,44,47,46,42,45,36,93,39,29,1,0,32,33,92,14,4,81,82,83,85,84,78,80,62,73,54,41,79,2,86,43,34,88,56,21,89,58,20,18,57,13,11,10,17,59,12,50,70,49,66,67,60,61,74,64,76,19,30,63,26,24,69,68,8,48,95
uid281	44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,79,80,86,2,43,34,16,58,88,56,21,89,87,57,18,20,11,59,12,10,17,55,64,66,67,60,74,76,77,29,40,63,26,24,15,81,82,83,85,84,22,51,96,94,69,68,8,9,70,48,95
uid282	88,56,89,58,28,19,11,17,59,12,10,66,41,79,80,86,2,93,6
uid283	41,34,80,86,58,89,21,88,79,2,43,93
uid284	22,87,51,55,96,44,47,46,42,41,45,37,38,36,93,39,60,32,33,1,92,14,29,4,84,85,82,81,62,73,54,72,79,80,2,86,43,88,56,89,58,20,18,50,21,57,12,11,10,17,66,67,77,76,74,64,40,63,26,24,19,25,94,68,9,69,70,23,49,95
uid285	37,38,36,93,39,42,41,45,92,14,1,0,32,33,22,87,55,51,96,47,46,79,80,86,2,43,34,88,56,21,48,95,11,59,12,10,17,66,64,67,60,61,75,74,76,77,40,29,30,31,28,19,78,85,7,71,63,26,24,82,83,84,27,15,81,3,58,89,18,57,13,5,20,94,6,69,68,8,9,70,23,49
uid286	41,79,80,2,86,43
uid287	79,86,2,93,18,87,88,50,57,21,56,11,55,10,41,80,43
uid288	26,67,60,40,28,19,59,12,55,11,10,41,79,80,86,2,43
uid289	22,87,55,47,41,45,37,38,36,93,39,1,32,33,92,14,29,35,4,15,81,71,3,85,82,83,84,78,80,73,79,2,86,43,58,88,56,21,89,50,57,13,18,20,59,11,12,10,17,66,65,67,64,60,61,74,40,30,63,24,27,19,94,68,9,69,8,70,51,49,48,95
uid290	44,47,46,41,45,37,38,36,93,39,1,32,33,92,14,22,87,55,51,96,79,80,86,94,6,69,68,8,9,70,23,21,49,48,95,11,59,12,10,17,66,64,67,60,61,75,74,76,77,29,40,28,19,26,25,27,24,63,81,52,3,7,82,83,85,84,78,34,88,56,89,58,20,57,18
uid291	22,55,87,51,96,47,46,29,1,0,32,33,92,14,93,4,71,52,3,81,82,83,85,84,78,80,41,79,86,2,43,34,16,58,88,21,56,89,57,18,20,11,12,10,17,75,67,64,60,76,74,66,65,61,40,30,26,63,94,6,68,69,8,70,49,95
uid292	22,87,55,51,96,44,47,92,14,93,29,4,81,82,83,84,85,78,80,62,73,54,72,41,34,86,79,43,88,21,89,56,58,57,13,59,12,11,10,66,67,17,74,76,60,63,24,19,48,95
uid293	55,11,10,41,79,80,86,2,43
uid294	22,87,55,51,96,47,37,38,36,93,39,45,1,32,33,92,14,29,4,81,82,84,83,78,85,80,41,79,2,86,34,88,89,56,58,50,57,21,18,59,11,10,17,67,74,64,76,60,63,26,24,19,94,69,68,8,70,49,48,95
uid295	41,79,80,86,2,43,34,21,93,88,56,58,89,87,50,57,94,6,69,8,59,11,12,10,17,66,67,64,60,74,82,83,85,84
uid296	41,79,86
uid297	44,47,45,37,38,36,93,39,22,87,55,51,96,1,0,33,92,14,79,43,41,86,80,34,88,21,56,89,58,48,95,59,11,12,10,17,66,64,67,60,76,74,63,24,19,82,83,85,84,81,18,20,57
uid298	31,28,19,11,41,79,80,86,2,43,56,89,58
uid299	44,47,46,37,38,36,93,39,42,41,45,1,0,32,33,92,14,22,87,55,51,96,79,80,2,86,43,34,88,21,89,56,58,13,18,20,57,94,6,69,68,8,48,95,11,59,12,10,60,61,75,76,67,74,64,29,40,31,63,26,24,19,81,82,83,85,84,78
uid300	22,87,55,51,96,44,47,46,37,38,36,93,39,42,45,1,0,32,33,92,14,29,35,4,15,81,82,83,85,84,78,80,62,73,54,41,79,2,86,43,34,16,58,56,88,89,21,20,50,57,5,13,18,59,11,12,10,17,66,64,65,67,60,74,76,40,30,28,19,24,27,63,26,94,6,68,8,69,70,48,95
uid301	44,47,46,37,38,36,93,39,42,41,45,1,0,32,33,92,14,22,87,55,51,96,94,49,48,95,11,59,10,66,64,65,67,17,60,61,75,74,76,29,40,63,26,24,19,3,81,82,83,85,84,78,80,79,2,86,43,34,21,56,88,89,58,18,20,57
uid302	44,47,46,42,45,37,93,39,74,29,4,35,1,32,33,92,14,3,78,71,7,82,83,85,80,81,22,87,55,51,96,62,90,91,73,54,72,41,79,2,86,43,34,58,88,56,21,89,20,18,13,52,57,10,11,17,12,66,65,64,60,61,76,67,40,31,30,28,19,24,26,25,27,63,94,6,69,68,8,70,48,95
uid303	41,34,86,80,93,48,95,79,43,88,89,56,21,58,18,20,57,87,62,73,81,82,83,85,84,78,54,72,1,0,32,33
uid304	10,41,79,80,86,2,43,88,89,56,21,58,18,57,87,6,93,69,68,9
